org_id,img_id,File,split0,split1,split2,split3,split4
27,org27_TH2-7_d05_LabB,org27_TH2-7_d05_LabB.tif,val,train,val,train,test
27,org27_TH2-7_d08_LabA,org27_TH2-7_d08_LabA.jpg,val,train,val,train,test
27,org27_TH2-7_d08_LabB,org27_TH2-7_d08_LabB.tif,val,train,val,train,test
27,org27_TH2-7_d10_LabA,org27_TH2-7_d10_LabA.jpg,val,train,val,train,test
27,org27_TH2-7_d10_LabB,org27_TH2-7_d10_LabB.tif,val,train,val,train,test
27,org27_TH2-7_d12_LabA_after_embedding,org27_TH2-7_d12_LabA_after_embedding.jpg,val,train,val,train,test
27,org27_TH2-7_d12_LabA_before_embedding,org27_TH2-7_d12_LabA_before_embedding.jpg,val,train,val,train,test
27,org27_TH2-7_d12_LabB_after_embedding,org27_TH2-7_d12_LabB_after_embedding.tif,val,train,val,train,test
27,org27_TH2-7_d12_LabB_before_embedding,org27_TH2-7_d12_LabB_before_embedding.tif,val,train,val,train,test
27,org27_TH2-7_d16_LabA,org27_TH2-7_d16_LabA.jpg,val,train,val,train,test
27,org27_TH2-7_d16_LabB,org27_TH2-7_d16_LabB.tif,val,train,val,train,test
27,org27_TH2-7_d19_LabA,org27_TH2-7_d19_LabA.jpg,val,train,val,train,test
27,org27_TH2-7_d19_LabB,org27_TH2-7_d19_LabB.tif,val,train,val,train,test
27,org27_TH2-7_d22_LabA,org27_TH2-7_d22_LabA.jpg,val,train,val,train,test
27,org27_TH2-7_d22_LabB,org27_TH2-7_d22_LabB.tif,val,train,val,train,test
27,org27_TH2-7_d25_LabA,org27_TH2-7_d25_LabA.jpg,val,train,val,train,test
27,org27_TH2-7_d25_LabB,org27_TH2-7_d25_LabB.tif,val,train,val,train,test
27,org27_TH2-7_d30_LabA,org27_TH2-7_d30_LabA.jpg,val,train,val,train,test
27,org27_TH2-7_d30_LabB,org27_TH2-7_d30_LabB.tif,val,train,val,train,test
28,org28_TH2-7_d02_LabA,org28_TH2-7_d02_LabA.jpg,val,val,test,val,train
28,org28_TH2-7_d02_LabB,org28_TH2-7_d02_LabB.tif,val,val,test,val,train
28,org28_TH2-7_d05_LabA,org28_TH2-7_d05_LabA.jpg,val,val,test,val,train
28,org28_TH2-7_d05_LabB,org28_TH2-7_d05_LabB.tif,val,val,test,val,train
28,org28_TH2-7_d08_LabA,org28_TH2-7_d08_LabA.jpg,val,val,test,val,train
28,org28_TH2-7_d08_LabB,org28_TH2-7_d08_LabB.tif,val,val,test,val,train
28,org28_TH2-7_d10_LabA,org28_TH2-7_d10_LabA.jpg,val,val,test,val,train
28,org28_TH2-7_d10_LabB,org28_TH2-7_d10_LabB.tif,val,val,test,val,train
28,org28_TH2-7_d12_LabA_after_embedding,org28_TH2-7_d12_LabA_after_embedding.jpg,val,val,test,val,train
28,org28_TH2-7_d12_LabA_before_embedding,org28_TH2-7_d12_LabA_before_embedding.jpg,val,val,test,val,train
28,org28_TH2-7_d12_LabB_after_embedding,org28_TH2-7_d12_LabB_after_embedding.tif,val,val,test,val,train
28,org28_TH2-7_d12_LabB_before_embedding,org28_TH2-7_d12_LabB_before_embedding.tif,val,val,test,val,train
28,org28_TH2-7_d16_LabA,org28_TH2-7_d16_LabA.jpg,val,val,test,val,train
28,org28_TH2-7_d16_LabB,org28_TH2-7_d16_LabB.tif,val,val,test,val,train
28,org28_TH2-7_d19_LabA,org28_TH2-7_d19_LabA.jpg,val,val,test,val,train
28,org28_TH2-7_d19_LabB,org28_TH2-7_d19_LabB.tif,val,val,test,val,train
28,org28_TH2-7_d22_LabA,org28_TH2-7_d22_LabA.jpg,val,val,test,val,train
28,org28_TH2-7_d22_LabB,org28_TH2-7_d22_LabB.tif,val,val,test,val,train
28,org28_TH2-7_d25_LabA,org28_TH2-7_d25_LabA.jpg,val,val,test,val,train
28,org28_TH2-7_d25_LabB,org28_TH2-7_d25_LabB.tif,val,val,test,val,train
28,org28_TH2-7_d30_LabA,org28_TH2-7_d30_LabA.jpg,val,val,test,val,train
28,org28_TH2-7_d30_LabB,org28_TH2-7_d30_LabB.tif,val,val,test,val,train
29,org29_TH2-7_d02_LabA,org29_TH2-7_d02_LabA.jpg,train,val,train,val,test
29,org29_TH2-7_d02_LabB,org29_TH2-7_d02_LabB.tif,train,val,train,val,test
29,org29_TH2-7_d05_LabA,org29_TH2-7_d05_LabA.jpg,train,val,train,val,test
29,org29_TH2-7_d05_LabB,org29_TH2-7_d05_LabB.tif,train,val,train,val,test
29,org29_TH2-7_d08_LabA,org29_TH2-7_d08_LabA.jpg,train,val,train,val,test
29,org29_TH2-7_d08_LabB,org29_TH2-7_d08_LabB.tif,train,val,train,val,test
29,org29_TH2-7_d10_LabA,org29_TH2-7_d10_LabA.jpg,train,val,train,val,test
29,org29_TH2-7_d10_LabB,org29_TH2-7_d10_LabB.tif,train,val,train,val,test
29,org29_TH2-7_d12_LabA_after_embedding,org29_TH2-7_d12_LabA_after_embedding.jpg,train,val,train,val,test
29,org29_TH2-7_d12_LabA_before_embedding,org29_TH2-7_d12_LabA_before_embedding.jpg,train,val,train,val,test
29,org29_TH2-7_d12_LabB_after_embedding,org29_TH2-7_d12_LabB_after_embedding.tif,train,val,train,val,test
29,org29_TH2-7_d12_LabB_before_embedding,org29_TH2-7_d12_LabB_before_embedding.tif,train,val,train,val,test
29,org29_TH2-7_d16_LabA,org29_TH2-7_d16_LabA.jpg,train,val,train,val,test
29,org29_TH2-7_d16_LabB,org29_TH2-7_d16_LabB.tif,train,val,train,val,test
29,org29_TH2-7_d19_LabA,org29_TH2-7_d19_LabA.jpg,train,val,train,val,test
29,org29_TH2-7_d19_LabB,org29_TH2-7_d19_LabB.tif,train,val,train,val,test
29,org29_TH2-7_d22_LabA,org29_TH2-7_d22_LabA.jpg,train,val,train,val,test
29,org29_TH2-7_d22_LabB,org29_TH2-7_d22_LabB.tif,train,val,train,val,test
29,org29_TH2-7_d25_LabA,org29_TH2-7_d25_LabA.jpg,train,val,train,val,test
29,org29_TH2-7_d25_LabB,org29_TH2-7_d25_LabB.tif,train,val,train,val,test
29,org29_TH2-7_d30_LabA,org29_TH2-7_d30_LabA.jpg,train,val,train,val,test
29,org29_TH2-7_d30_LabB,org29_TH2-7_d30_LabB.tif,train,val,train,val,test
30,org30_TH2-7_d02_LabA,org30_TH2-7_d02_LabA.jpg,train,train,test,train,train
30,org30_TH2-7_d02_LabB,org30_TH2-7_d02_LabB.tif,train,train,test,train,train
30,org30_TH2-7_d05_LabA,org30_TH2-7_d05_LabA.jpg,train,train,test,train,train
30,org30_TH2-7_d05_LabB,org30_TH2-7_d05_LabB.tif,train,train,test,train,train
30,org30_TH2-7_d08_LabA,org30_TH2-7_d08_LabA.jpg,train,train,test,train,train
30,org30_TH2-7_d08_LabB,org30_TH2-7_d08_LabB.tif,train,train,test,train,train
30,org30_TH2-7_d10_LabA,org30_TH2-7_d10_LabA.jpg,train,train,test,train,train
30,org30_TH2-7_d10_LabB,org30_TH2-7_d10_LabB.tif,train,train,test,train,train
30,org30_TH2-7_d12_LabA_after_embedding,org30_TH2-7_d12_LabA_after_embedding.jpg,train,train,test,train,train
30,org30_TH2-7_d12_LabA_before_embedding,org30_TH2-7_d12_LabA_before_embedding.jpg,train,train,test,train,train
30,org30_TH2-7_d12_LabB_after_embedding,org30_TH2-7_d12_LabB_after_embedding.tif,train,train,test,train,train
30,org30_TH2-7_d12_LabB_before_embedding,org30_TH2-7_d12_LabB_before_embedding.tif,train,train,test,train,train
30,org30_TH2-7_d16_LabA,org30_TH2-7_d16_LabA.jpg,train,train,test,train,train
30,org30_TH2-7_d16_LabB,org30_TH2-7_d16_LabB.tif,train,train,test,train,train
30,org30_TH2-7_d19_LabA,org30_TH2-7_d19_LabA.jpg,train,train,test,train,train
30,org30_TH2-7_d19_LabB,org30_TH2-7_d19_LabB.tif,train,train,test,train,train
30,org30_TH2-7_d22_LabA,org30_TH2-7_d22_LabA.jpg,train,train,test,train,train
30,org30_TH2-7_d22_LabB,org30_TH2-7_d22_LabB.tif,train,train,test,train,train
30,org30_TH2-7_d25_LabA,org30_TH2-7_d25_LabA.jpg,train,train,test,train,train
30,org30_TH2-7_d25_LabB,org30_TH2-7_d25_LabB.tif,train,train,test,train,train
30,org30_TH2-7_d30_LabA,org30_TH2-7_d30_LabA.jpg,train,train,test,train,train
30,org30_TH2-7_d30_LabB,org30_TH2-7_d30_LabB.tif,train,train,test,train,train
31,org31_TH2-7_d02_LabA,org31_TH2-7_d02_LabA.jpg,train,test,train,train,train
31,org31_TH2-7_d02_LabB,org31_TH2-7_d02_LabB.tif,train,test,train,train,train
31,org31_TH2-7_d05_LabA,org31_TH2-7_d05_LabA.jpg,train,test,train,train,train
31,org31_TH2-7_d05_LabB,org31_TH2-7_d05_LabB.tif,train,test,train,train,train
31,org31_TH2-7_d08_LabA,org31_TH2-7_d08_LabA.jpg,train,test,train,train,train
31,org31_TH2-7_d08_LabB,org31_TH2-7_d08_LabB.tif,train,test,train,train,train
31,org31_TH2-7_d10_LabA,org31_TH2-7_d10_LabA.jpg,train,test,train,train,train
31,org31_TH2-7_d10_LabB,org31_TH2-7_d10_LabB.tif,train,test,train,train,train
31,org31_TH2-7_d12_LabA_after_embedding,org31_TH2-7_d12_LabA_after_embedding.jpg,train,test,train,train,train
31,org31_TH2-7_d12_LabA_before_embedding,org31_TH2-7_d12_LabA_before_embedding.jpg,train,test,train,train,train
31,org31_TH2-7_d12_LabB_after_embedding,org31_TH2-7_d12_LabB_after_embedding.tif,train,test,train,train,train
31,org31_TH2-7_d12_LabB_before_embedding,org31_TH2-7_d12_LabB_before_embedding.tif,train,test,train,train,train
31,org31_TH2-7_d16_LabA,org31_TH2-7_d16_LabA.jpg,train,test,train,train,train
31,org31_TH2-7_d16_LabB,org31_TH2-7_d16_LabB.tif,train,test,train,train,train
31,org31_TH2-7_d19_LabA,org31_TH2-7_d19_LabA.jpg,train,test,train,train,train
31,org31_TH2-7_d19_LabB,org31_TH2-7_d19_LabB.tif,train,test,train,train,train
31,org31_TH2-7_d22_LabA,org31_TH2-7_d22_LabA.jpg,train,test,train,train,train
31,org31_TH2-7_d22_LabB,org31_TH2-7_d22_LabB.tif,train,test,train,train,train
31,org31_TH2-7_d25_LabA,org31_TH2-7_d25_LabA.jpg,train,test,train,train,train
31,org31_TH2-7_d25_LabB,org31_TH2-7_d25_LabB.tif,train,test,train,train,train
31,org31_TH2-7_d30_LabA,org31_TH2-7_d30_LabA.jpg,train,test,train,train,train
31,org31_TH2-7_d30_LabB,org31_TH2-7_d30_LabB.tif,train,test,train,train,train
32,org32_TH2-7_d02_LabA,org32_TH2-7_d02_LabA.jpg,test,train,train,train,train
32,org32_TH2-7_d02_LabB,org32_TH2-7_d02_LabB.tif,test,train,train,train,train
32,org32_TH2-7_d05_LabA,org32_TH2-7_d05_LabA.jpg,test,train,train,train,train
32,org32_TH2-7_d05_LabB,org32_TH2-7_d05_LabB.tif,test,train,train,train,train
32,org32_TH2-7_d08_LabA,org32_TH2-7_d08_LabA.jpg,test,train,train,train,train
32,org32_TH2-7_d08_LabB,org32_TH2-7_d08_LabB.tif,test,train,train,train,train
32,org32_TH2-7_d10_LabA,org32_TH2-7_d10_LabA.jpg,test,train,train,train,train
32,org32_TH2-7_d10_LabB,org32_TH2-7_d10_LabB.tif,test,train,train,train,train
32,org32_TH2-7_d12_LabA_after_embedding,org32_TH2-7_d12_LabA_after_embedding.jpg,test,train,train,train,train
32,org32_TH2-7_d12_LabA_before_embedding,org32_TH2-7_d12_LabA_before_embedding.jpg,test,train,train,train,train
32,org32_TH2-7_d12_LabB_after_embedding,org32_TH2-7_d12_LabB_after_embedding.tif,test,train,train,train,train
32,org32_TH2-7_d12_LabB_before_embedding,org32_TH2-7_d12_LabB_before_embedding.tif,test,train,train,train,train
32,org32_TH2-7_d16_LabA,org32_TH2-7_d16_LabA.jpg,test,train,train,train,train
32,org32_TH2-7_d16_LabB,org32_TH2-7_d16_LabB.tif,test,train,train,train,train
32,org32_TH2-7_d19_LabA,org32_TH2-7_d19_LabA.jpg,test,train,train,train,train
32,org32_TH2-7_d19_LabB,org32_TH2-7_d19_LabB.tif,test,train,train,train,train
32,org32_TH2-7_d22_LabA,org32_TH2-7_d22_LabA.jpg,test,train,train,train,train
32,org32_TH2-7_d22_LabB,org32_TH2-7_d22_LabB.tif,test,train,train,train,train
32,org32_TH2-7_d25_LabA,org32_TH2-7_d25_LabA.jpg,test,train,train,train,train
32,org32_TH2-7_d25_LabB,org32_TH2-7_d25_LabB.tif,test,train,train,train,train
32,org32_TH2-7_d30_LabA,org32_TH2-7_d30_LabA.jpg,test,train,train,train,train
32,org32_TH2-7_d30_LabB,org32_TH2-7_d30_LabB.tif,test,train,train,train,train
33,org33_A1A-1_d02_LabA,org33_A1A-1_d02_LabA.jpg,val,test,val,val,train
33,org33_A1A-1_d02_LabB,org33_A1A-1_d02_LabB.tif,val,test,val,val,train
33,org33_A1A-1_d05_LabA,org33_A1A-1_d05_LabA.jpg,val,test,val,val,train
33,org33_A1A-1_d05_LabB,org33_A1A-1_d05_LabB.tif,val,test,val,val,train
33,org33_A1A-1_d08_LabA,org33_A1A-1_d08_LabA.jpg,val,test,val,val,train
33,org33_A1A-1_d08_LabB,org33_A1A-1_d08_LabB.tif,val,test,val,val,train
33,org33_A1A-1_d10_LabA,org33_A1A-1_d10_LabA.jpg,val,test,val,val,train
33,org33_A1A-1_d10_LabB,org33_A1A-1_d10_LabB.tif,val,test,val,val,train
33,org33_A1A-1_d12_LabA_after_embedding,org33_A1A-1_d12_LabA_after_embedding.jpg,val,test,val,val,train
33,org33_A1A-1_d12_LabA_before_embedding,org33_A1A-1_d12_LabA_before_embedding.jpg,val,test,val,val,train
33,org33_A1A-1_d12_LabB_after_embedding,org33_A1A-1_d12_LabB_after_embedding.tif,val,test,val,val,train
33,org33_A1A-1_d12_LabB_before_embedding,org33_A1A-1_d12_LabB_before_embedding.tif,val,test,val,val,train
33,org33_A1A-1_d16_LabA,org33_A1A-1_d16_LabA.jpg,val,test,val,val,train
33,org33_A1A-1_d16_LabB,org33_A1A-1_d16_LabB.tif,val,test,val,val,train
33,org33_A1A-1_d19_LabA,org33_A1A-1_d19_LabA.jpg,val,test,val,val,train
33,org33_A1A-1_d19_LabB,org33_A1A-1_d19_LabB.tif,val,test,val,val,train
33,org33_A1A-1_d22_LabA,org33_A1A-1_d22_LabA.jpg,val,test,val,val,train
33,org33_A1A-1_d22_LabB,org33_A1A-1_d22_LabB.tif,val,test,val,val,train
33,org33_A1A-1_d25_LabA,org33_A1A-1_d25_LabA.jpg,val,test,val,val,train
33,org33_A1A-1_d25_LabB,org33_A1A-1_d25_LabB.tif,val,test,val,val,train
33,org33_A1A-1_d30_LabA,org33_A1A-1_d30_LabA.jpg,val,test,val,val,train
33,org33_A1A-1_d30_LabB,org33_A1A-1_d30_LabB.tif,val,test,val,val,train
34,org34_A1A-1_d02_LabA,org34_A1A-1_d02_LabA.jpg,train,val,train,train,test
34,org34_A1A-1_d02_LabB,org34_A1A-1_d02_LabB.tif,train,val,train,train,test
34,org34_A1A-1_d05_LabA,org34_A1A-1_d05_LabA.jpg,train,val,train,train,test
34,org34_A1A-1_d05_LabB,org34_A1A-1_d05_LabB.tif,train,val,train,train,test
34,org34_A1A-1_d08_LabA,org34_A1A-1_d08_LabA.jpg,train,val,train,train,test
34,org34_A1A-1_d08_LabB,org34_A1A-1_d08_LabB.tif,train,val,train,train,test
34,org34_A1A-1_d10_LabA,org34_A1A-1_d10_LabA.jpg,train,val,train,train,test
34,org34_A1A-1_d10_LabB,org34_A1A-1_d10_LabB.tif,train,val,train,train,test
34,org34_A1A-1_d12_LabA_after_embedding,org34_A1A-1_d12_LabA_after_embedding.jpg,train,val,train,train,test
34,org34_A1A-1_d12_LabA_before_embedding,org34_A1A-1_d12_LabA_before_embedding.jpg,train,val,train,train,test
34,org34_A1A-1_d12_LabB_after_embedding,org34_A1A-1_d12_LabB_after_embedding.tif,train,val,train,train,test
34,org34_A1A-1_d12_LabB_before_embedding,org34_A1A-1_d12_LabB_before_embedding.tif,train,val,train,train,test
34,org34_A1A-1_d16_LabA,org34_A1A-1_d16_LabA.jpg,train,val,train,train,test
34,org34_A1A-1_d16_LabB,org34_A1A-1_d16_LabB.tif,train,val,train,train,test
34,org34_A1A-1_d19_LabA,org34_A1A-1_d19_LabA.jpg,train,val,train,train,test
34,org34_A1A-1_d19_LabB,org34_A1A-1_d19_LabB.tif,train,val,train,train,test
34,org34_A1A-1_d22_LabA,org34_A1A-1_d22_LabA.jpg,train,val,train,train,test
34,org34_A1A-1_d22_LabB,org34_A1A-1_d22_LabB.tif,train,val,train,train,test
34,org34_A1A-1_d25_LabA,org34_A1A-1_d25_LabA.jpg,train,val,train,train,test
34,org34_A1A-1_d25_LabB,org34_A1A-1_d25_LabB.tif,train,val,train,train,test
34,org34_A1A-1_d30_LabA,org34_A1A-1_d30_LabA.jpg,train,val,train,train,test
34,org34_A1A-1_d30_LabB,org34_A1A-1_d30_LabB.tif,train,val,train,train,test
35,org35_A1A-1_d02_LabA,org35_A1A-1_d02_LabA.jpg,train,train,test,train,train
35,org35_A1A-1_d02_LabB,org35_A1A-1_d02_LabB.tif,train,train,test,train,train
35,org35_A1A-1_d05_LabA,org35_A1A-1_d05_LabA.jpg,train,train,test,train,train
35,org35_A1A-1_d05_LabB,org35_A1A-1_d05_LabB.tif,train,train,test,train,train
35,org35_A1A-1_d08_LabA,org35_A1A-1_d08_LabA.jpg,train,train,test,train,train
35,org35_A1A-1_d08_LabB,org35_A1A-1_d08_LabB.tif,train,train,test,train,train
35,org35_A1A-1_d10_LabA,org35_A1A-1_d10_LabA.jpg,train,train,test,train,train
35,org35_A1A-1_d10_LabB,org35_A1A-1_d10_LabB.tif,train,train,test,train,train
35,org35_A1A-1_d12_LabA_after_embedding,org35_A1A-1_d12_LabA_after_embedding.jpg,train,train,test,train,train
35,org35_A1A-1_d12_LabA_before_embedding,org35_A1A-1_d12_LabA_before_embedding.jpg,train,train,test,train,train
35,org35_A1A-1_d12_LabB_after_embedding,org35_A1A-1_d12_LabB_after_embedding.tif,train,train,test,train,train
35,org35_A1A-1_d12_LabB_before_embedding,org35_A1A-1_d12_LabB_before_embedding.tif,train,train,test,train,train
35,org35_A1A-1_d16_LabA,org35_A1A-1_d16_LabA.jpg,train,train,test,train,train
35,org35_A1A-1_d16_LabB,org35_A1A-1_d16_LabB.tif,train,train,test,train,train
35,org35_A1A-1_d19_LabA,org35_A1A-1_d19_LabA.jpg,train,train,test,train,train
35,org35_A1A-1_d19_LabB,org35_A1A-1_d19_LabB.tif,train,train,test,train,train
35,org35_A1A-1_d22_LabA,org35_A1A-1_d22_LabA.jpg,train,train,test,train,train
35,org35_A1A-1_d22_LabB,org35_A1A-1_d22_LabB.tif,train,train,test,train,train
35,org35_A1A-1_d25_LabA,org35_A1A-1_d25_LabA.jpg,train,train,test,train,train
35,org35_A1A-1_d25_LabB,org35_A1A-1_d25_LabB.tif,train,train,test,train,train
35,org35_A1A-1_d30_LabA,org35_A1A-1_d30_LabA.jpg,train,train,test,train,train
35,org35_A1A-1_d30_LabB,org35_A1A-1_d30_LabB.tif,train,train,test,train,train
36,org36_A1A-1_d02_LabA,org36_A1A-1_d02_LabA.jpg,train,test,train,train,train
36,org36_A1A-1_d02_LabB,org36_A1A-1_d02_LabB.tif,train,test,train,train,train
36,org36_A1A-1_d05_LabA,org36_A1A-1_d05_LabA.jpg,train,test,train,train,train
36,org36_A1A-1_d05_LabB,org36_A1A-1_d05_LabB.tif,train,test,train,train,train
36,org36_A1A-1_d08_LabA,org36_A1A-1_d08_LabA.jpg,train,test,train,train,train
36,org36_A1A-1_d08_LabB,org36_A1A-1_d08_LabB.tif,train,test,train,train,train
36,org36_A1A-1_d10_LabA,org36_A1A-1_d10_LabA.jpg,train,test,train,train,train
36,org36_A1A-1_d10_LabB,org36_A1A-1_d10_LabB.tif,train,test,train,train,train
36,org36_A1A-1_d12_LabA_after_embedding,org36_A1A-1_d12_LabA_after_embedding.jpg,train,test,train,train,train
36,org36_A1A-1_d12_LabA_before_embedding,org36_A1A-1_d12_LabA_before_embedding.jpg,train,test,train,train,train
36,org36_A1A-1_d12_LabB_after_embedding,org36_A1A-1_d12_LabB_after_embedding.tif,train,test,train,train,train
36,org36_A1A-1_d12_LabB_before_embedding,org36_A1A-1_d12_LabB_before_embedding.tif,train,test,train,train,train
36,org36_A1A-1_d16_LabA,org36_A1A-1_d16_LabA.jpg,train,test,train,train,train
36,org36_A1A-1_d16_LabB,org36_A1A-1_d16_LabB.tif,train,test,train,train,train
36,org36_A1A-1_d19_LabA,org36_A1A-1_d19_LabA.jpg,train,test,train,train,train
36,org36_A1A-1_d19_LabB,org36_A1A-1_d19_LabB.tif,train,test,train,train,train
36,org36_A1A-1_d22_LabA,org36_A1A-1_d22_LabA.jpg,train,test,train,train,train
36,org36_A1A-1_d22_LabB,org36_A1A-1_d22_LabB.tif,train,test,train,train,train
36,org36_A1A-1_d25_LabA,org36_A1A-1_d25_LabA.jpg,train,test,train,train,train
36,org36_A1A-1_d25_LabB,org36_A1A-1_d25_LabB.tif,train,test,train,train,train
36,org36_A1A-1_d30_LabA,org36_A1A-1_d30_LabA.jpg,train,test,train,train,train
36,org36_A1A-1_d30_LabB,org36_A1A-1_d30_LabB.tif,train,test,train,train,train
37,org37_A1A-1_d02_LabA,org37_A1A-1_d02_LabA.jpg,train,train,train,test,val
37,org37_A1A-1_d02_LabB,org37_A1A-1_d02_LabB.tif,train,train,train,test,val
37,org37_A1A-1_d05_LabA,org37_A1A-1_d05_LabA.jpg,train,train,train,test,val
37,org37_A1A-1_d05_LabB,org37_A1A-1_d05_LabB.tif,train,train,train,test,val
37,org37_A1A-1_d08_LabA,org37_A1A-1_d08_LabA.jpg,train,train,train,test,val
37,org37_A1A-1_d08_LabB,org37_A1A-1_d08_LabB.tif,train,train,train,test,val
37,org37_A1A-1_d10_LabA,org37_A1A-1_d10_LabA.jpg,train,train,train,test,val
37,org37_A1A-1_d10_LabB,org37_A1A-1_d10_LabB.tif,train,train,train,test,val
37,org37_A1A-1_d12_LabA_after_embedding,org37_A1A-1_d12_LabA_after_embedding.jpg,train,train,train,test,val
37,org37_A1A-1_d12_LabA_before_embedding,org37_A1A-1_d12_LabA_before_embedding.jpg,train,train,train,test,val
37,org37_A1A-1_d12_LabB_after_embedding,org37_A1A-1_d12_LabB_after_embedding.tif,train,train,train,test,val
37,org37_A1A-1_d12_LabB_before_embedding,org37_A1A-1_d12_LabB_before_embedding.tif,train,train,train,test,val
37,org37_A1A-1_d16_LabA,org37_A1A-1_d16_LabA.jpg,train,train,train,test,val
37,org37_A1A-1_d16_LabB,org37_A1A-1_d16_LabB.tif,train,train,train,test,val
37,org37_A1A-1_d19_LabA,org37_A1A-1_d19_LabA.jpg,train,train,train,test,val
37,org37_A1A-1_d19_LabB,org37_A1A-1_d19_LabB.tif,train,train,train,test,val
37,org37_A1A-1_d22_LabA,org37_A1A-1_d22_LabA.jpg,train,train,train,test,val
37,org37_A1A-1_d22_LabB,org37_A1A-1_d22_LabB.tif,train,train,train,test,val
37,org37_A1A-1_d25_LabA,org37_A1A-1_d25_LabA.jpg,train,train,train,test,val
37,org37_A1A-1_d25_LabB,org37_A1A-1_d25_LabB.tif,train,train,train,test,val
37,org37_A1A-1_d30_LabA,org37_A1A-1_d30_LabA.jpg,train,train,train,test,val
37,org37_A1A-1_d30_LabB,org37_A1A-1_d30_LabB.tif,train,train,train,test,val
38,org38_A1A-1_d02_LabA,org38_A1A-1_d02_LabA.jpg,val,train,train,train,test
38,org38_A1A-1_d02_LabB,org38_A1A-1_d02_LabB.tif,val,train,train,train,test
38,org38_A1A-1_d05_LabA,org38_A1A-1_d05_LabA.jpg,val,train,train,train,test
38,org38_A1A-1_d05_LabB,org38_A1A-1_d05_LabB.tif,val,train,train,train,test
38,org38_A1A-1_d08_LabA,org38_A1A-1_d08_LabA.jpg,val,train,train,train,test
38,org38_A1A-1_d08_LabB,org38_A1A-1_d08_LabB.tif,val,train,train,train,test
38,org38_A1A-1_d10_LabA,org38_A1A-1_d10_LabA.jpg,val,train,train,train,test
38,org38_A1A-1_d10_LabB,org38_A1A-1_d10_LabB.tif,val,train,train,train,test
38,org38_A1A-1_d12_LabA_after_embedding,org38_A1A-1_d12_LabA_after_embedding.jpg,val,train,train,train,test
38,org38_A1A-1_d12_LabA_before_embedding,org38_A1A-1_d12_LabA_before_embedding.jpg,val,train,train,train,test
38,org38_A1A-1_d12_LabB_after_embedding,org38_A1A-1_d12_LabB_after_embedding.tif,val,train,train,train,test
38,org38_A1A-1_d12_LabB_before_embedding,org38_A1A-1_d12_LabB_before_embedding.tif,val,train,train,train,test
38,org38_A1A-1_d16_LabA,org38_A1A-1_d16_LabA.jpg,val,train,train,train,test
38,org38_A1A-1_d16_LabB,org38_A1A-1_d16_LabB.tif,val,train,train,train,test
38,org38_A1A-1_d19_LabA,org38_A1A-1_d19_LabA.jpg,val,train,train,train,test
38,org38_A1A-1_d19_LabB,org38_A1A-1_d19_LabB.tif,val,train,train,train,test
38,org38_A1A-1_d22_LabA,org38_A1A-1_d22_LabA.jpg,val,train,train,train,test
38,org38_A1A-1_d22_LabB,org38_A1A-1_d22_LabB.tif,val,train,train,train,test
38,org38_A1A-1_d25_LabA,org38_A1A-1_d25_LabA.jpg,val,train,train,train,test
38,org38_A1A-1_d25_LabB,org38_A1A-1_d25_LabB.tif,val,train,train,train,test
38,org38_A1A-1_d30_LabA,org38_A1A-1_d30_LabA.jpg,val,train,train,train,test
38,org38_A1A-1_d30_LabB,org38_A1A-1_d30_LabB.tif,val,train,train,train,test
39,org39_A1A-1_d02_LabA,org39_A1A-1_d02_LabA.jpg,train,train,test,val,train
39,org39_A1A-1_d02_LabB,org39_A1A-1_d02_LabB.tif,train,train,test,val,train
39,org39_A1A-1_d05_LabA,org39_A1A-1_d05_LabA.jpg,train,train,test,val,train
39,org39_A1A-1_d05_LabB,org39_A1A-1_d05_LabB.tif,train,train,test,val,train
39,org39_A1A-1_d08_LabA,org39_A1A-1_d08_LabA.jpg,train,train,test,val,train
39,org39_A1A-1_d08_LabB,org39_A1A-1_d08_LabB.tif,train,train,test,val,train
39,org39_A1A-1_d10_LabA,org39_A1A-1_d10_LabA.jpg,train,train,test,val,train
39,org39_A1A-1_d10_LabB,org39_A1A-1_d10_LabB.tif,train,train,test,val,train
39,org39_A1A-1_d12_LabA_after_embedding,org39_A1A-1_d12_LabA_after_embedding.jpg,train,train,test,val,train
39,org39_A1A-1_d12_LabA_before_embedding,org39_A1A-1_d12_LabA_before_embedding.jpg,train,train,test,val,train
39,org39_A1A-1_d12_LabB_after_embedding,org39_A1A-1_d12_LabB_after_embedding.tif,train,train,test,val,train
39,org39_A1A-1_d12_LabB_before_embedding,org39_A1A-1_d12_LabB_before_embedding.tif,train,train,test,val,train
39,org39_A1A-1_d16_LabA,org39_A1A-1_d16_LabA.jpg,train,train,test,val,train
39,org39_A1A-1_d16_LabB,org39_A1A-1_d16_LabB.tif,train,train,test,val,train
39,org39_A1A-1_d19_LabA,org39_A1A-1_d19_LabA.jpg,train,train,test,val,train
39,org39_A1A-1_d19_LabB,org39_A1A-1_d19_LabB.tif,train,train,test,val,train
39,org39_A1A-1_d22_LabA,org39_A1A-1_d22_LabA.jpg,train,train,test,val,train
39,org39_A1A-1_d22_LabB,org39_A1A-1_d22_LabB.tif,train,train,test,val,train
39,org39_A1A-1_d25_LabA,org39_A1A-1_d25_LabA.jpg,train,train,test,val,train
39,org39_A1A-1_d25_LabB,org39_A1A-1_d25_LabB.tif,train,train,test,val,train
